,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida_,EBIT,EBIT_,Lucro Líquido,Lucro Líquido_,Depósitos,Cart. de Crédito,Result Int Financ,Result Int Financ_,Rec Serviços,Rec Serviços_
CNTO3,CNTO3,25.62,ON NM,09/04/2020,CENTAURO ON NM,11.0,Comércio,50.93,"Tecidos, Vestuário e Calçados",71941600.0,5383810000.0,31/12/2019,5313090000.0,210141000.0,0.0,17.36,1.48,0.06480000000000001,4.6,5.57,-0.2713,71.74,0.494,1.0829,2.12,0.028999999999999998,-0.2717,1.37,0.122,1.8602,11.53,0.019,0.0,-4.47,0.024,0.0,0.0,0.265,0.0,18.25,1.43,0.0,70.8,0.03,,0.65,3933730000.0,34590000.0,105308000.0,-70718000.0,1560580000.0,1169800000.0,2545420000.0,1397240000.0,75043000.0,-6721060.0,310171000.0,275960000.0,,,,,,
COCE3,COCE3,37.09,ON,17/03/2020,CIA ENERG CEARA - COELCE ON,37.09,Energia Elétrica,52.08,Energia Elétrica,696.0,2887640000.0,31/12/2019,4903440000.0,77855000.0,0.0,7.13,5.2,0.0,0.93,40.0,-0.2867,5.45,0.141,-0.17800000000000002,0.54,0.099,-0.2867,0.33,0.075,0.425,26.24,0.061,-0.2026,-0.85,0.069,0.21280000000000002,0.05,0.13,0.2917,6.12,1.05,-0.0388,9.26,0.7,0.078,0.62,8664710000.0,2184430000.0,168638000.0,2015800000.0,2159730000.0,3114050000.0,5377080000.0,1562610000.0,529697000.0,251887000.0,404905000.0,205584000.0,,,,,,
COCE5,COCE5,47.81,PNA,09/04/2020,CIA ENERG CEARA - COELCE PNA,41.0,Energia Elétrica,64.27,Energia Elétrica,1964930.0,3722250000.0,31/12/2019,5738040000.0,77855000.0,0.005,9.19,5.2,-0.0101,1.2,40.0,-0.1841,7.03,0.141,-0.0421,0.69,0.099,-0.2339,0.43,0.075,0.34740000000000004,33.83,0.061,-0.106,-1.1,0.069,0.14400000000000002,0.039,0.13,0.4238,7.16,1.05,-0.0013,10.83,0.7,0.078,0.62,8664710000.0,2184430000.0,168638000.0,2015800000.0,2159730000.0,3114050000.0,5377080000.0,1562610000.0,529697000.0,251887000.0,404905000.0,205584000.0,,,,,,
COGN3,COGN3,4.58,ON,09/04/2020,COGNA ON,3.66,Diversos,13.62,Educacional,237091000.0,8594850000.0,31/12/2019,19875300000.0,1876610000.0,-0.0043,36.54,0.13,0.145,0.54,8.44,-0.3926,8.79,0.6,-0.551,1.22,0.139,-0.5992999999999999,0.25,0.035,0.30329999999999996,4.97,0.028999999999999998,-0.5009,-0.62,0.03,0.4181,0.018000000000000002,0.015,0.4407,9.14,1.63,-0.34700000000000003,20.33,0.76,0.075,0.21,34118400000.0,12106000000.0,825635000.0,11280400000.0,4478450000.0,15832400000.0,7027190000.0,1929980000.0,977821000.0,222313000.0,235244000.0,-168316000.0,,,,,,
CORR4,CORR4,69.0,PN,18/03/2020,CORREA RIBEIRO SA COM. IND. PN,69.0,Exploração de Imóveis,79.0,Exploração de Imóveis,517.0,1597560.0,31/12/2019,-1504440.0,23153.0,0.0,-0.92,-75.11,0.0,-0.4,-171.25,0.0,-0.83,0.985,-0.0143,0.8,-0.963,-0.0143,0.13,-0.8740000000000001,-0.2378,0.2,-0.161,-0.32420000000000004,-0.21,-0.217,0.9632,0.0,0.439,-0.2701,0.8,22.21,0.0,0.79,,-0.132,0.17,11934000.0,0.0,3102000.0,-3102000.0,8218000.0,-3965000.0,1990000.0,409000.0,-1916000.0,-489000.0,-1739000.0,-351000.0,,,,,,
CPFE3,CPFE3,27.8,ON,09/04/2020,CPFL ENERGIA S.A. ON,23.5,Energia Elétrica,39.2,Energia Elétrica,106592000.0,32032700000.0,31/12/2019,48154100000.0,1152250000.0,0.0072,11.85,2.35,0.0346,2.47,11.28,-0.18239999999999998,6.6,0.22,-0.0256,1.07,0.162,-0.218,0.73,0.092,0.2522,116.6,0.11,0.5085000000000001,-1.57,0.128,-0.22579999999999997,0.015,0.20800000000000002,0.7204999999999999,7.7,1.03,-0.1119,9.93,1.46,0.124,0.68,44078300000.0,18909600000.0,2788170000.0,16121400000.0,10340600000.0,12994400000.0,29932500000.0,8022240000.0,4850440000.0,1349570000.0,2702670000.0,841636000.0,,,,,,
CPLE3,CPLE3,55.14,ON,09/04/2020,COPEL ON,29.39,Energia Elétrica,85.63,Energia Elétrica,17010800.0,15089400000.0,31/12/2019,23716500000.0,273655000.0,0.0259,7.58,7.27,-0.0555,0.87,63.04,-0.2089,4.26,0.276,0.7475,0.93,0.218,-0.20199999999999999,0.39,0.127,1.4058000000000002,5.89,0.092,0.49369999999999997,-1.18,0.105,0.204,0.047,0.115,0.2621,5.12,1.48,-0.30870000000000003,6.69,0.67,0.033,0.42,38312600000.0,11572100000.0,2944990000.0,8627110000.0,7909200000.0,17252400000.0,16244300000.0,4428830000.0,3542740000.0,799941000.0,1989950000.0,570964000.0,,,,,,
CPLE6,CPLE6,56.23,PNB,09/04/2020,COPEL PNB,34.6,Energia Elétrica,77.91,Energia Elétrica,78949800.0,15387600000.0,31/12/2019,24014700000.0,273655000.0,0.0316,7.73,7.27,0.051,0.89,63.04,-0.1015,4.34,0.276,0.5406,0.95,0.218,-0.1859,0.4,0.127,1.3532,6.0,0.092,0.3127,-1.2,0.105,-0.0278,0.051,0.115,0.1714,5.18,1.48,-0.2666,6.78,0.67,0.033,0.42,38312600000.0,11572100000.0,2944990000.0,8627110000.0,7909200000.0,17252400000.0,16244300000.0,4428830000.0,3542740000.0,799941000.0,1989950000.0,570964000.0,,,,,,
CPRE3,CPRE3,15.3,ON NM,09/04/2020,CPFL RENOVAV ON NM,12.37,Energia Elétrica,19.76,Energia Elétrica,2492.0,7976120000.0,31/12/2019,12118500000.0,521315000.0,-0.0255,82.54,0.19,-0.0556,1.76,8.72,-0.092,10.96,0.457,0.02,4.14,0.377,-0.17300000000000001,0.68,0.055999999999999994,0.14550000000000002,-34.18,0.062,0.21059999999999998,-1.36,0.067,0.1421,0.0,0.021,0.0165,8.82,0.85,-0.0171,16.65,1.1,0.069,0.16,11808700000.0,5004710000.0,862365000.0,4142340000.0,1312370000.0,4544430000.0,1928010000.0,583469000.0,727734000.0,219833000.0,96628000.0,112033000.0,,,,,,
CRDE3,CRDE3,28.98,ON,08/04/2020,CR2 ON,12.57,Construção e Engenharia,29.46,Construção Civil,23318.0,70189600.0,31/12/2019,8958560.0,2422000.0,0.0,-7.51,-3.86,0.1941,0.45,65.1,0.267,-9.22,0.038,1.103,2.08,-0.225,0.16670000000000001,0.4,-0.294,0.7744,1.09,-0.044000000000000004,-0.326,1.25,-0.07,0.0571,0.35600000000000004,-0.059000000000000004,0.037000000000000005,-1.18,9.43,-0.2541,-1.18,,-0.086,0.19,173489000.0,0.0,61231000.0,-61231000.0,71888000.0,157677000.0,33763000.0,5296000.0,-7611000.0,2931000.0,-9341000.0,-896000.0,,,,,,
CRFB3,CRFB3,20.0,ON NM,09/04/2020,CARREFOUR BR ON NM,17.6,Comércio e Distribuição,24.55,Alimentos,101577000.0,39697400000.0,31/12/2019,38572400000.0,1984870000.0,-0.0408,39.19,0.51,-0.0305,2.94,6.8,-0.011899999999999999,10.78,0.207,0.015700000000000002,0.66,0.061,-0.1435,0.88,0.022000000000000002,0.3045,18.94,0.08199999999999999,0.21030000000000001,-4.93,0.136,0.0235,0.013999999999999999,0.075,0.0,8.11,1.1,0.0,10.47,0.33,0.081,1.34,44912000000.0,4484000000.0,5609000000.0,-1125000000.0,22155000000.0,13504000000.0,60064000000.0,17011000000.0,3683000000.0,1175000000.0,1013000000.0,636000000.0,,,,,,
CRIV3,CRIV3,5.17,ON,09/04/2020,ALFA FINANCEIRA ON,4.2,Financeiros,15.92,Soc. Crédito e Financiamento,9586.0,532215000.0,31/12/2019,,102943000.0,0.0,7.38,0.7,0.1215,0.56,9.24,0.1264,,,-0.058899999999999994,,,-0.16079999999999997,,0.0,0.44630000000000003,,0.0,0.3375,,,-0.1209,0.006999999999999999,0.076,0.4,,,-0.2145,,,-0.013999999999999999,,6123760000.0,,,,,950894000.0,,,,,72123000.0,22820000.0,4455710000.0,4882840000.0,315907000.0,76634000.0,56050000.0,14316000.0
CRIV4,CRIV4,6.73,PN,09/04/2020,ALFA FINANCEIRA PN,5.32,Financeiros,7.5,Soc. Crédito e Financiamento,17495.0,692806000.0,31/12/2019,,102943000.0,0.07,9.61,0.7,0.0516,0.73,9.24,-0.0132,,,0.1417,,,-0.046,,0.0,0.3544,,0.0,0.2535,,,0.4052,0.061,0.076,0.1679,,,0.31,,,-0.013999999999999999,,6123760000.0,,,,,950894000.0,,,,,72123000.0,22820000.0,4455710000.0,4882840000.0,315907000.0,76634000.0,56050000.0,14316000.0
CRPG3,CRPG3,22.99,ON,03/04/2020,CRISTAL ON,22.99,Químicos,34.94,Químicos Diversos,738.0,667147000.0,31/12/2019,470518000.0,29019000.0,0.0,6.07,3.79,-0.0417,1.16,19.9,-0.2072,8.64,0.23600000000000002,-0.31579999999999997,1.13,0.131,-0.1804,0.85,0.18600000000000003,0.0637,1.3,0.098,0.9693999999999999,1.66,0.139,-0.0067,0.0,0.19,0.0,4.56,6.2,0.0,6.09,0.01,0.1,0.75,789406000.0,8181000.0,204810000.0,-196629000.0,614145000.0,577532000.0,589335000.0,146054000.0,77205000.0,14615000.0,109910000.0,22070000.0,,,,,,
CRPG5,CRPG5,19.15,PNA,09/04/2020,CRISTAL PNA,16.35,Químicos,33.32,Químicos Diversos,299687.0,555714000.0,31/12/2019,359085000.0,29019000.0,-0.0021,5.06,3.79,0.04190000000000001,0.96,19.9,-0.23,7.2,0.23600000000000002,-0.4249,0.94,0.131,-0.2349,0.7,0.18600000000000003,-0.0908,1.08,0.098,1.6522,1.38,0.139,1.7031,0.0,0.19,0.5738,3.48,6.2,-0.36619999999999997,4.65,0.01,0.1,0.75,789406000.0,8181000.0,204810000.0,-196629000.0,614145000.0,577532000.0,589335000.0,146054000.0,77205000.0,14615000.0,109910000.0,22070000.0,,,,,,
CRPG6,CRPG6,19.0,PNB,09/04/2020,CRISTAL PNB,16.99,Químicos,33.16,Químicos Diversos,24584.0,551361000.0,31/12/2019,354732000.0,29019000.0,0.008,5.02,3.79,0.030899999999999997,0.95,19.9,-0.2607,7.14,0.23600000000000002,-0.4277,0.94,0.131,-0.23879999999999998,0.7,0.18600000000000003,-0.045899999999999996,1.07,0.098,1.5547,1.37,0.139,1.5729,0.0,0.19,0.6379,3.44,6.2,-0.3705,4.59,0.01,0.1,0.75,789406000.0,8181000.0,204810000.0,-196629000.0,614145000.0,577532000.0,589335000.0,146054000.0,77205000.0,14615000.0,109910000.0,22070000.0,,,,,,
CSAB3,CSAB3,39.21,ON,08/04/2020,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON,39.21,Previdência e Seguros,46.83,Seguradoras,1546.0,301133000.0,31/12/2019,,7680000.0,0.0,0.0,0.0,-0.1456,0.0,0.0,-0.16269999999999998,,,-0.10339999999999999,,,-0.161,,,0.1648,,0.0,-0.18350000000000002,,,0.4301,0.079,,-0.09,,,0.9639,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
CSAB4,CSAB4,43.9,PN,09/04/2020,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN,34.86,Previdência e Seguros,45.74,Seguradoras,613.0,337152000.0,31/12/2019,,7680000.0,0.1998,0.0,0.0,0.1998,0.0,0.0,-0.04019999999999999,,,0.0907,,,0.10279999999999999,,,0.0576,,0.0,-0.1916,,,0.3321,0.078,,0.319,,,0.5821999999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
CSAN3,CSAN3,51.57,ON,09/04/2020,COSAN SA INDUSTRIA E COMERCIO ON,42.27,Alimentos,84.2,Açucar e Alcool,161338000.0,20329400000.0,31/12/2019,27667700000.0,394210000.0,-0.0326,8.38,6.15,-0.0407,1.93,26.77,-0.1814,9.87,0.293,0.171,1.5,0.152,-0.2587,0.62,0.183,1.1249,3.93,0.063,-0.1707,-1.94,0.08199999999999999,0.1162,0.02,0.23,0.624,10.52,1.84,-0.06559999999999999,13.43,1.27,0.142,0.41,32865100000.0,13415000000.0,6076640000.0,7338310000.0,11336700000.0,10553700000.0,13560400000.0,-3176630000.0,2060300000.0,191963000.0,2425400000.0,-40892200.0,,,,,,
CSMG3,CSMG3,46.5,ON,09/04/2020,COPASA MG ON,32.97,Água e Saneamento,71.79,Água e Saneamento,49832800.0,5893920000.0,31/12/2019,8680010000.0,126751000.0,0.0333,7.81,5.95,0.1369,0.87,53.2,-0.0924,4.65,0.418,-0.2372,1.14,0.24600000000000002,-0.2989,0.51,0.146,0.1315,8.13,0.11,0.5364,-2.0,0.11699999999999999,0.2455,0.035,0.11199999999999999,1.4417,4.64,1.65,-0.37420000000000003,6.85,0.49,0.078,0.45,11528800000.0,3310240000.0,524146000.0,2786090000.0,1842800000.0,6743710000.0,5157220000.0,1402000000.0,1267540000.0,359195000.0,754374000.0,255287000.0,,,,,,
CSNA3,CSNA3,7.17,ON,09/04/2020,CSN ON,5.8,Siderurgia e Metalurgia,17.84,Siderurgia,144514000.0,9948550000.0,31/12/2019,34193500000.0,1387520000.0,-0.032400000000000005,5.56,1.29,0.027200000000000002,0.98,7.33,-0.1361,1.87,0.321,-0.5407,0.39,0.209,-0.4919,0.2,0.08800000000000001,0.7081999999999999,9.0,0.105,0.1331,-0.37,0.121,-0.2278,0.132,0.17600000000000002,1.7049,5.0,1.1,-0.171,6.43,2.75,0.139,0.5,50869300000.0,27967000000.0,3722130000.0,24244900000.0,12725800000.0,10174500000.0,25436400000.0,6523820000.0,5319280000.0,1053770000.0,1789070000.0,1044510000.0,,,,,,
CSRN3,CSRN3,18.0,ON,23/03/2020,COSERN ON,14.88,Energia Elétrica,20.9,Energia Elétrica,2297.0,3025330000.0,31/12/2019,4464180000.0,168074000.0,0.0,11.08,1.62,0.0,2.88,6.26,-0.122,7.1,0.218,0.1649,1.15,0.162,-0.0313,0.74,0.10400000000000001,0.1673,7.45,0.105,-0.039,-1.46,0.11900000000000001,0.3433,0.064,0.26,0.6525,8.58,1.76,0.3655,10.47,1.6,0.115,0.65,4062420000.0,1682560000.0,243703000.0,1438850000.0,942677000.0,1052220000.0,2623300000.0,1293080000.0,426185000.0,229096000.0,273119000.0,150116000.0,,,,,,
CTKA3,CTKA3,12.0,ON,05/03/2020,KARSTEN ON,4.12,"Tecidos, Vestuário e Calçados",18.0,Fios e Tecidos,3660.0,74460000.0,31/12/2019,581520000.0,6205000.0,0.0,-5.99,-2.0,0.0,-0.27,-43.93,0.0,2.66,0.40399999999999997,1.4,0.22,0.083,0.11109999999999999,0.2,-0.037000000000000005,1.2086,0.67,0.073,0.029500000000000002,-0.18,0.084,-0.525,0.0,0.046,0.0101,14.85,1.95,-0.32189999999999996,20.79,-1.93,0.053,0.89,380810000.0,526201000.0,19141000.0,507060000.0,228784000.0,-272598000.0,337310000.0,112767000.0,27973000.0,15416000.0,-12431000.0,63360000.0,,,,,,
CTKA4,CTKA4,9.7,PN,09/04/2020,KARSTEN PN,3.02,"Tecidos, Vestuário e Calçados",18.1,Fios e Tecidos,16588.0,60188500.0,31/12/2019,567249000.0,6205000.0,0.0,-4.84,-2.0,0.49229999999999996,-0.22,-43.93,-0.1917,2.15,0.40399999999999997,1.6944,0.18,0.083,-0.2481,0.16,-0.037000000000000005,2.7941000000000003,0.54,0.073,0.2186,-0.14,0.084,0.5852,0.0,0.046,-0.4824,14.49,1.95,-0.0556,20.28,-1.93,0.053,0.89,380810000.0,526201000.0,19141000.0,507060000.0,228784000.0,-272598000.0,337310000.0,112767000.0,27973000.0,15416000.0,-12431000.0,63360000.0,,,,,,
CTNM3,CTNM3,6.7,ON,09/04/2020,COTEMINAS ON,6.0,"Tecidos, Vestuário e Calçados",17.59,Fios e Tecidos,4467.0,205261000.0,30/09/2019,1500250000.0,30636000.0,0.0,2.03,3.31,-0.044199999999999996,0.2,33.59,-0.3457,0.57,0.349,-0.39149999999999996,0.17,0.307,-0.4023,0.05,0.17600000000000002,0.3874,0.87,0.084,0.3467,-0.22,0.09300000000000001,0.8072,0.0,0.098,-0.046,3.16,1.18,-0.304,4.13,1.49,-0.14300000000000002,0.27,4345160000.0,1535170000.0,240186000.0,1294990000.0,1578620000.0,1028930000.0,1183680000.0,496693000.0,363262000.0,31698000.0,101345000.0,-53697000.0,,,,,,
CTNM4,CTNM4,4.6,PN,09/04/2020,COTEMINAS PN,3.9,"Tecidos, Vestuário e Calçados",11.94,Fios e Tecidos,540714.0,140926000.0,30/09/2019,1435910000.0,30636000.0,0.0849,1.39,3.31,-0.06309999999999999,0.14,33.59,-0.37420000000000003,0.39,0.349,-0.5818,0.12,0.307,-0.5432,0.03,0.17600000000000002,0.3832,0.59,0.084,0.16670000000000001,-0.15,0.09300000000000001,0.7049,0.0,0.098,0.6339,3.02,1.18,-0.1884,3.95,1.49,-0.14300000000000002,0.27,4345160000.0,1535170000.0,240186000.0,1294990000.0,1578620000.0,1028930000.0,1183680000.0,496693000.0,363262000.0,31698000.0,101345000.0,-53697000.0,,,,,,
CTSA3,CTSA3,3.96,ON,09/04/2020,SANTANENSE ON,3.6,"Tecidos, Vestuário e Calçados",8.36,Fios e Tecidos,16265.0,155624000.0,31/12/2019,362362000.0,39299000.0,-0.0294,14.68,0.27,-0.2,0.54,7.33,-0.3231,4.12,0.209,-0.15380000000000002,0.34,0.08199999999999999,-0.38130000000000003,0.26,0.023,0.4612,2.23,0.063,0.8326,-3.43,0.069,1.2981,0.081,0.037000000000000005,-0.32030000000000003,9.6,1.36,-0.23879999999999998,9.6,0.76,0.079,0.77,597626000.0,218211000.0,11473000.0,206738000.0,264051000.0,288242000.0,461513000.0,107147000.0,37746000.0,6233000.0,10604000.0,1559000.0,,,,,,
CTSA4,CTSA4,4.38,PN,07/04/2020,SANTANENSE PN,4.38,"Tecidos, Vestuário e Calçados",8.39,Fios e Tecidos,2687.0,172130000.0,31/12/2019,378868000.0,39299000.0,0.0,16.23,0.27,-0.0818,0.6,7.33,-0.2193,4.56,0.209,-0.1844,0.37,0.08199999999999999,-0.3761,0.29,0.023,0.08839999999999999,2.46,0.063,1.6875,-3.8,0.069,0.9048,0.08,0.037000000000000005,-0.1,10.04,1.36,-0.39130000000000004,10.04,0.76,0.079,0.77,597626000.0,218211000.0,11473000.0,206738000.0,264051000.0,288242000.0,461513000.0,107147000.0,37746000.0,6233000.0,10604000.0,1559000.0,,,,,,
CVCB3,CVCB3,12.95,ON NM,09/04/2020,CVC BRASIL ON NM,6.49,Viagens e Lazer,58.17,Viagens e Turismo,128000000.0,1933810000.0,30/09/2019,3064240000.0,149329000.0,0.10210000000000001,8.01,1.62,0.16670000000000001,1.41,9.18,-0.33590000000000003,2.74,0.8859999999999999,-0.742,0.98,0.35600000000000004,-0.7043,0.28,0.11599999999999999,-0.2782,1.16,0.102,0.2711,-3.75,0.122,1.0683,0.034,0.17600000000000002,0.8366,3.63,1.49,-0.0684,4.35,1.13,0.228,0.29,6931810000.0,1542310000.0,411883000.0,1130430000.0,5026740000.0,1370930000.0,1979040000.0,449622000.0,705112000.0,189093000.0,241522000.0,79537000.0,,,,,,
CYRE3,CYRE3,14.6,PN,09/04/2020,CYRELA BRAZIL REALTY PN,12.45,Construção e Engenharia,34.38,Construção Civil,155823000.0,5836250000.0,31/12/2019,6975470000.0,399743000.0,0.0174,14.03,1.04,0.0333,1.23,11.91,-0.3685,13.25,0.309,-0.029900000000000003,1.48,0.11199999999999999,-0.5083,0.58,0.136,1.0590000000000002,1.84,0.044000000000000004,0.26489999999999997,10.79,0.052000000000000005,0.2984,0.125,0.087,0.4048,14.73,2.44,-0.2577,15.84,0.53,-0.021,0.39,9987780000.0,2504280000.0,1365060000.0,1139220000.0,5353360000.0,4762380000.0,3930820000.0,1233200000.0,440353000.0,170799000.0,415841000.0,149215000.0,,,,,,
DASA3,DASA3,75.0,ON,08/04/2020,DIAGNOSTICOS DA AMERICA SA ON,27.77,Saúde,80.25,"Serviços Médico - Hospitalares, Análises e Diagnósticos",16635.0,36061100000.0,31/12/2019,38008200000.0,480814000.0,0.0,289.0,0.26,0.0,11.02,6.81,0.056299999999999996,90.46,0.354,1.6443,8.26,0.091,0.3105,4.08,0.03,1.1753,50.63,0.045,-0.0141,-10.92,0.053,0.5590999999999999,0.005,0.038,0.7576,43.91,1.46,-0.003,95.35,0.86,0.122,0.49,8839180000.0,2824800000.0,877640000.0,1947160000.0,2273110000.0,3272230000.0,4364580000.0,1074610000.0,398622000.0,-33300000.0,124777000.0,-16666000.0,,,,,,
DIRR3,DIRR3,9.13,ON NM,09/04/2020,Direcional Engenharia ON NM,7.18,Construção e Engenharia,18.39,Construção Civil,17999600.0,1400530000.0,31/12/2019,1544150000.0,153399000.0,0.0351,13.94,0.65,0.0895,1.11,8.19,-0.30519999999999997,6.02,0.337,0.0767,0.96,0.159,-0.39130000000000004,0.3,0.083,1.1676,0.77,0.05,0.4568,-1.47,0.06,0.2402,0.055,0.08,0.363,5.75,4.52,-0.5213,6.64,0.69,-0.03,0.31,4654720000.0,873001000.0,729382000.0,143619000.0,2333420000.0,1256930000.0,1458230000.0,367685000.0,232504000.0,60509000.0,100476000.0,28211000.0,,,,,,
DMMO3,DMMO3,0.89,ON,09/04/2020,DOMMO ON,0.48,"Petróleo, Gás e Biocombustíveis",10.4,Exploração e/ou Refino e Distribuição,6273080.0,240336000.0,31/12/2019,900387000.0,270040000.0,0.3906,-1.9,-0.47,0.4355,-0.5,-1.79,-0.053200000000000004,-21.54,0.125,-0.8764,0.55,-0.025,-0.6962,0.18,-0.289,-0.701,-1.0,-0.008,-0.057699999999999994,-0.15,-0.01,-0.5315,0.0,0.262,-0.6299,17.1,0.48,2.7031,-80.69,-1.63,0.043,0.33,1339740000.0,785721000.0,125670000.0,660051000.0,220812000.0,-482478000.0,438118000.0,81955000.0,-11158000.0,-14840000.0,-126516000.0,-6366000.0,,,,,,
DOHL4,DOHL4,5.48,PN,09/04/2020,DOHLER PN,5.48,"Tecidos, Vestuário e Calçados",7.99,Fios e Tecidos,5496.0,331628000.0,31/12/2019,289790000.0,60516000.0,-0.0369,10.41,0.53,-0.0369,0.56,9.82,-0.15560000000000002,32.01,0.24100000000000002,-0.2902,0.66,0.021,-0.278,0.45,0.064,-0.0269,1.13,0.013999999999999999,0.38539999999999996,1.68,0.016,0.3765,0.0,0.054000000000000006,-0.0705,11.28,6.62,0.1311,27.97,0.04,0.057999999999999996,0.67,742111000.0,22971000.0,64809000.0,-41838000.0,345303000.0,594565000.0,499545000.0,129398000.0,10359000.0,6134000.0,31867000.0,27296000.0,,,,,,
DTCY3,DTCY3,5.79,ON,06/04/2020,DTCOM ON,2.4,Serviços,5.89,Serviços Diversos,265.0,45098300.0,31/12/2019,45421300.0,7789000.0,0.0,-4.15,-1.39,0.0894,9.68,0.6,0.0876,-7.32,0.031,1.1751,3.88,-0.529,0.27949999999999997,1.56,-0.934,1.125,-5.33,-0.213,-0.29410000000000003,-2.47,-0.262,-0.0556,0.0,-2.331,-0.21739999999999998,-14.78,0.41,0.15,-7.38,0.61,-0.015,0.4,28847000.0,2844000.0,2521000.0,323000.0,5896000.0,4661000.0,11628000.0,3228000.0,-6157000.0,-918000.0,-10863000.0,-3422000.0,,,,,,
DTEX3,DTEX3,9.34,ON NM,09/04/2020,DURATEX ON NM,7.77,Madeira e Papel,19.3,Madeira,57799900.0,6461270000.0,31/12/2019,8166590000.0,691785000.0,-0.0064,15.93,0.59,-0.0011,1.31,7.13,-0.3285,18.67,0.258,-0.10880000000000001,1.29,0.069,-0.4414,0.6,0.081,0.4426,4.74,0.032,0.37,-2.85,0.039,0.3667,0.04,0.08199999999999999,0.1723,7.66,1.63,-0.1902,23.59,0.6,0.073,0.47,10714700000.0,2948540000.0,1243220000.0,1705320000.0,3514050000.0,4930860000.0,5011710000.0,1486160000.0,346122000.0,44493000.0,405564000.0,284698000.0,,,,,,
EALT3,EALT3,7.5,ON,09/04/2020,ELECTRO AÇO ALTONA S/A ON,4.92,Máquinas e Equipamentos,25.9,Máqs. e Equips. Construção e Agrícolas,1619.0,168750000.0,31/12/2019,247485000.0,22500000.0,0.0,10.01,0.75,-0.1611,1.04,7.23,-0.3639,5.99,0.21600000000000003,-0.011899999999999999,0.56,0.094,-0.4643,0.46,0.055999999999999994,2.5354,16.2,0.076,1.0625,-2.2,0.081,0.0159,0.017,0.10400000000000001,0.0,6.46,1.09,0.027200000000000002,8.79,0.54,0.242,0.81,368478000.0,87648000.0,8913000.0,78735000.0,128976000.0,162778000.0,299194000.0,66895000.0,28153000.0,3170000.0,16851000.0,1709000.0,,,,,,
EALT4,EALT4,3.34,PN,09/04/2020,ELECTRO AÇO ALTONA S/A PN,3.34,Máquinas e Equipamentos,7.7,Máqs. e Equips. Construção e Agrícolas,170804.0,75150000.0,31/12/2019,153885000.0,22500000.0,-0.045700000000000005,4.46,0.75,-0.165,0.46,7.23,-0.332,2.67,0.21600000000000003,-0.27390000000000003,0.25,0.094,-0.4901,0.2,0.055999999999999994,0.5745,7.21,0.076,0.3639,-0.98,0.081,2.2105,0.042,0.10400000000000001,-0.1739,4.02,1.09,-0.17859999999999998,5.47,0.54,0.242,0.81,368478000.0,87648000.0,8913000.0,78735000.0,128976000.0,162778000.0,299194000.0,66895000.0,28153000.0,3170000.0,16851000.0,1709000.0,,,,,,
ECOR3,ECOR3,10.7,ON NM,09/04/2020,ECORODOVIAS ON NM,8.05,Transporte,19.1,Exploração de Rodovias,53816500.0,5978080000.0,31/12/2019,12638700000.0,558699000.0,0.056299999999999996,-32.23,-0.33,0.1323,13.13,0.82,-0.10980000000000001,4.97,0.38,0.1323,1.51,0.304,-0.3436,0.52,-0.047,0.7376999999999999,-3.56,0.10400000000000001,-0.1779,-0.68,0.128,0.5566,0.0,-0.40700000000000003,0.6697,7.14,0.58,-0.49939999999999996,10.51,19.06,0.076,0.34,11542500000.0,8679110000.0,2018540000.0,6660570000.0,2327040000.0,455351000.0,3952890000.0,1121650000.0,1202670000.0,315091000.0,-185460000.0,76225000.0,,,,,,
EEEL3,EEEL3,479.99,ON N1,21/02/2020,CEEE ON N1,230.0,,480.0,,12571.0,4646780000.0,31/12/2019,4795280000.0,9681000.0,0.0,11.88,40.41,0.0,1.91,251.29,0.0,11.99,0.44799999999999995,1.176,4.27,0.35600000000000004,0.2,0.9,0.358,1.0292000000000001,8.17,0.075,0.39149999999999996,-2.89,0.083,1.3473,0.03,0.161,2.4388,11.39,2.04,-0.30269999999999997,12.37,0.24,0.036000000000000004,0.21,5171600000.0,587217000.0,438715000.0,148502000.0,1118470000.0,2432740000.0,1087570000.0,244561000.0,387592000.0,56599000.0,391230000.0,125146000.0,,,,,,
