Ticker;Nome da Empresa;Setor;Subsetor;Nota dos Usuários;Segmento de Listagem;Tag Along;Free Float;Vol Histórica;Tickers Opções;LIQUIDEZ MEDIA DIARIA;P/L;lpa_pos_years;lpa_last_negative_year;lpa_trend;P/ATIVOS;P/VP;vpa_trend;MARGEM BRUTA;margembruta_pos_years;margembruta_last_negative_year;margembruta_trend;MARGEM EBIT;MARG. LIQUIDA;margemliquida_pos_years;margemliquida_last_negative_year;margemliquida_trend;EV/EBIT;LIQ. CORRENTE;liquidezcorrente_trend;DIVIDA LIQUIDA / EBIT;dividaliquida_ebit_trend;DIV. LIQ. / PATRI.;dividaliquida_patrimonioliquido_trend;PASSIVOS / ATIVOS;passivo_ativo_trend;P. AT CIR. LIQ.;Div Br/ Patrim;Dív. Bruta;Disponibilidades;Dív. Líquida;Ativo Circulante;Patrim. Líq
VALE3;Vale;Mineração;Minerais Metálicos;4.3;Novo Mercado;100% ON;76,48% ON;26.264967128025;1032.0;1902180697.54;6.33;0.8571428571428571;2019.0;0.0885517739564041;0.67;1.58;0.0326941090638657;40.12;1.0;;-0.0101613079433241;31.07;23.03;0.8823529411764706;2019.0;0.0154499891043786;5.47;1.08;-0.0777045705860519;0.78;0.0103923570595074;0.26;-0.0406538139144951;0.56;0.0175636480825023;-0.81;0.37;70289000000.0;20168000000.0;50121000000.0;73474000000.0;190172000000.0
PETR4;Petrobras;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;3.7;Nível 2;100% ON - 100% PN;44,10% ON - 71,31% PN - 55,78% Total;30.211306806686;1381.0;1320740404.96;3.93;0.7142857142857143;2017.0;0.0961499797250637;0.52;1.39;0.0152344357814699;51.08;1.0;;0.0282502131287258;38.69;25.53;0.7647058823529411;2017.0;0.0449929399958106;3.78;0.95;-0.0359270626466939;1.15;0.0611168455821691;0.62;0.0283061594202933;0.62;0.0176445578231285;-0.61;0.79;305451000000.0;67147000000.0;238304000000.0;147311000000.0;386007000000.0
ITUB4;Banco Itaú;Intermediários Financeiros;Bancos;4.8;Nível 1;80% ON - 80% PN;9,08% ON - 87,46% PN - 47,82% Total;22.422112768784;435.0;698302247.58;10.1;1.0;;-0.0116844204055985;0.13;1.75;-0.0006839059558554;30.03;1.0;;-0.0397915027537457;9.92;8.3;1.0;;0.2319249934874518;7.83;;0.079203334877246;;;;;0.92;0.0014387339141557;-0.13;;;;;;175414000000.0
BBDC4;Banco Bradesco;Intermediários Financeiros;Bancos;4.3;Nível 1;100% ON - 80% PN;28,49% ON - 97,72% PN - 63,05% Total;28.054123313828;516.0;530880573.0;11.78;1.0;;-0.0912752972103383;0.09;0.98;-0.0100118628152183;30.94;1.0;;-0.0219962177399583;3.95;6.18;1.0;;-0.0251704768125361;17.4;11.4;0.1746852670976852;;;;;0.91;0.0033346198379009;-0.1;;;;;;160801000000.0
BBAS3;Banco do Brasil;Intermediários Financeiros;Bancos;4.7;Novo Mercado;100% ON;49,59% ON;22.731570419099;658.0;432997713.75;4.95;1.0;;0.060373089336571;0.07;0.99;0.056506588271167;32.66;1.0;;0.0071227942092602;15.94;12.4;1.0;;-0.004981099667536;3.84;14.76;-0.0816276632902549;;;;;0.92;-0.0028886168910647;-0.08;;;;;;160489000000.0
PRIO3;PRIO;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;4.7;Novo Mercado;100% ON;83,24% ON;35.697487826649;335.0;414400127.92;8.23;0.7142857142857143;2014.0;0.1980304425031811;1.31;2.91;0.3091397903718385;62.28;0.875;2016.0;0.0391473194817109;55.18;44.93;0.625;2014.0;0.5396556831312824;8.18;1.32;0.4102321188777498;1.48;0.1848426315191331;0.64;0.1851338873499561;0.55;0.0589557650471332;-1.6;0.82;10521700000.0;2225260000.0;8296450000.0;5086530000.0;12901100000.0
B3SA3;B3;Serviços Financeiros Diversos;Serviços Financeiros Diversos;4.6;Novo Mercado;100% ON;72,14% ON;34.289727822565;380.0;413418715.58;17.59;1.0;;0.0296183931325413;1.55;3.67;-0.0941589211666865;85.66;1.0;;-0.0100587641423501;51.52;40.19;1.0;;-0.0230453535575205;13.17;1.46;-0.0429074446680077;-0.62;-0.2349167822468678;-0.17;0.031072106261857;0.58;0.0564112903226006;-2.42;0.57;11577000000.0;14931000000.0;-3353960000.0;17212900000.0;20233800000.0
RENT3;Localiza;Diversos;Aluguel de carros;4.3;Novo Mercado;100% ON;79,91% ON;31.031483576246;155.0;391848366.0;37.3;1.0;;0.0044344180052342;0.78;2.29;0.064277025283894;29.04;1.0;;0.0100410629890743;19.78;5.75;1.0;;0.0027966354653785;16.18;1.02;-0.0079931030235832;5.31;0.0376120309889116;1.12;-0.0032894736842106;0.66;-0.0038863976083705;-0.98;1.46;36721000000.0;8494350000.0;28226600000.0;15103900000.0;25191500000.0
MGLU3;Magazine Luiza;Comércio;Eletrodomésticos;2.9;Novo Mercado;100% ON;42,60% ON;74.144253997029;607.0;324434918.46;-33.77;0.6153846153846154;2024.0;-0.161116697477241;0.36;1.41;-0.1581331574235499;28.51;1.0;;-0.0215478417515397;2.49;-1.06;0.5882352941176471;2024.0;0.0732310994184577;18.88;1.14;0.0126879026485313;4.43;0.5157845868151525;0.43;0.2619837460310807;0.74;-0.0274264705882317;-0.77;0.78;7403320000.0;3284850000.0;4118460000.0;19475800000.0;9532650000.0
LREN3;Lojas Renner;Comércio;Tecidos, Vestuário e Calçados;4.2;Novo Mercado;100% ON;89,13% ON;46.813787123173;238.0;248670308.96;16.42;1.0;;-0.3938549201459689;0.77;1.57;-0.0261855868360946;60.17;1.0;;0.0058791728070735;6.85;6.95;1.0;;-0.0020852592654848;15.53;1.7;0.0038427561837464;-1.21;0.1549575533304519;-0.11;0.6489955357144079;0.51;-0.0088415734391901;-1.85;0.22;2160820000.0;3273810000.0;-1112990000.0;11701900000.0;9765090000.0
ABEV3;Ambev;Bebidas;Cervejas e Refrigerantes;4.3;Tradicional;80% ON;27,98% ON;19.182316790029;311.0;229277103.33;13.68;1.0;;0.0268128957164819;1.5;2.29;0.0594565288543471;50.3;1.0;;-0.0365652396972566;22.59;18.29;1.0;;-0.0460905614294461;10.32;1.11;0.0315936825189491;-0.75;0.2148981019067914;-0.15;0.1576698476000138;0.34;-0.026323005209766;-2.06;0.04;3717670000.0;17641100000.0;-13923400000.0;37552700000.0;90254900000.0
HAPV3;Hapvida;Serv.Méd.Hospit. Análises e Diagnósticos;Serv.Méd.Hospit. Análises e Diagnósticos;2.4;Novo Mercado;100% ON;58,36% ON;79.783412177715;157.0;271325190.33;-28.56;0.5;2024.0;0.6103870254330481;0.39;0.6;-0.0209448717470653;24.41;1.0;;-0.0845544131825293;0.59;-3.8;0.7;2024.0;0.7342680600043865;216.66;1.05;-0.0073762989285542;34.32;0.1775605281579708;0.11;0.3834276284771227;0.34;-0.1901840490797467;-0.44;0.22;10898200000.0;5420110000.0;5478120000.0;8911270000.0;49114400000.0
RAIL3;Rumo Log;Transporte;Transporte Ferroviário;3.3;Novo Mercado;100% ON;53,14% ON;26.215257524444;136.0;254489791.13;44.22;0.6428571428571429;2017.0;0.2569043751704782;0.86;2.67;0.0348875380753164;36.76;1.0;;-0.0096053929872355;35.38;9.13;0.6875;2017.0;0.2500622723534345;14.68;1.99;0.0280470339941227;3.25;-0.6236957581667352;0.76;-0.0224583615946958;0.67;-0.0078904818367997;-1.12;1.2;19076300000.0;6970320000.0;12106000000.0;11464200000.0;15936700000.0
VBBR3;Vibra Energia;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;3.2;Novo Mercado;100% ON;71,82% ON;34.458026380262;151.0;172530048.75;13.29;1.0;;-0.1212862252719487;0.66;2.0;0.0545867007782656;4.58;1.0;;-0.0893672822642378;2.47;1.24;0.8181818181818182;2016.0;0.0663982283068251;9.01;2.31;0.0240060297719999;2.36;0.5598261926738044;0.71;-0.0348369188063835;0.67;0.003706245710364;-1.45;1.18;16003000000.0;6436000000.0;9567000000.0;22271000000.0;13555000000.0
BPAC11;BTG Pactual;Intermediários Financeiros;Bancos;4.2;Nível 2;100% ON - 100% PN - 100% UNIT;15,88% ON - 54,00% PN - 30,00% Total;31.917112056323;194.0;286362435.08;15.98;1.0;;-0.0052126496835183;0.33;2.96;-0.0131196474945564;19.88;0.8125;2020.0;-0.0612838192873141;23.13;19.91;1.0;;-0.0030945396879571;13.76;1.02;-19.06886517938153;;;;;0.89;-0.001273138453807;-3.4;;;;;;47772300000.0
EQTL3;Equatorial;Energia Elétrica;Energia Elétrica;4.6;Novo Mercado;100% ON;72,34% ON;21.897154309416;105.0;273329142.5;21.7;1.0;;0.0207328870080503;0.41;2.06;0.0094428110581634;30.07;1.0;;-0.0063649613872129;19.86;4.94;1.0;;-0.0046678100067107;10.22;1.19;-0.0045449165923366;4.8;0.0250386831934761;1.83;0.0474474978452978;0.77;0.0143573028226795;-0.54;2.31;45185100000.0;9297740000.0;35887400000.0;23859900000.0;19573900000.0
SUZB3;Suzano Papel;Madeira e Papel;Papel e Celulose;4.1;Novo Mercado;100% ON;54,19% ON;24.613117661974;310.0;179637691.0;3.95;0.5714285714285714;2020.0;0.1069069949541028;0.48;1.61;0.0324146256582538;42.65;1.0;;0.0346984114996375;37.39;38.93;0.625;2020.0;0.0709506196058624;7.66;2.82;0.0173447083237259;3.55;-0.0470896539331158;1.39;0.0597513793182387;0.7;0.0224968654844999;-0.65;1.88;78551000000.0;20473700000.0;58077300000.0;38226600000.0;41762300000.0
ELET3;Eletrobras;Energia Elétrica;Energia Elétrica;2.5;Nível 1;80% ON - 0% PN;44,10% ON - 61,54% PN - 46,22% Total;29.602064516215;221.0;233212896.71;29.33;0.6428571428571429;2017.0;0.1259004390995457;0.34;0.83;0.0055657844717587;49.99;1.0;;-0.02255503781344;39.25;9.09;0.6875;2017.0;0.1008013441902415;9.73;1.88;0.0030574062243309;2.83;0.0946294910179796;0.35;0.0019580022701477;0.59;0.0066582770850023;-0.43;0.63;71110700000.0;31951000000.0;39159700000.0;58035100000.0;113118000000.0
GGBR4;Gerdau;Siderurgia e Metalurgia;Siderurgia;4.0;Nível 1;100% ON - 100% PN;2,45% ON - 89,22% PN - 59,57% Total;28.487801539178;297.0;203585818.33;4.65;0.7857142857142857;2017.0;0.0817664385635263;0.5;0.75;-0.01430828206602;17.5;1.0;;0.0208847429553933;16.69;11.27;0.8125;2017.0;0.0678636024716228;3.52;2.93;-0.0014828155485516;0.45;0.935888122048667;0.11;-0.16018174308136;0.34;-0.0224141098658799;-0.83;0.23;11478100000.0;6002670000.0;5475410000.0;30891800000.0;50600900000.0
ITSA4;Itaúsa;Intermediários Financeiros;Bancos;4.3;Nível 1;80% ON - 80% PN;9,56% ON - 74,41% PN - 52,12% Total;20.865302774379;206.0;185544005.13;7.49;1.0;;0.0153562485432954;1.01;1.3;0.0145990152080157;33.55;1.0;;-0.0247872693115248;205.76;186.19;1.0;;0.0367896486784582;6.97;1.65;0.9694142654698956;0.19;0.0096741344195512;0.04;0.2418660086985451;0.18;1.1677631578945769;-1.15;0.14;11032000000.0;8208000000.0;2824000000.0;12675000000.0;79738000000.0
AZUL4;Azul;Transporte;Transporte Aéreo;1.7;Nível 2;100% PN;80,62% PN - 21,40% Total;78.852391962185;143.0;209945848.83;-14.15;0.1428571428571428;2024.0;-0.1309453445518419;0.88;-0.81;0.146154538023334;21.1;1.0;;0.018466602952107;12.33;-6.75;0.1818181818181818;2024.0;0.0677596147002153;13.42;0.42;-0.0686631016042784;11.28;0.1064498355218219;;-12.616402116433653;2.09;0.0707564766839305;-1.26;-1.25;26575100000.0;1399390000.0;25175700000.0;5931440000.0;-21286100000.0
RRRP3;3R Petroleum;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;3.2;Novo Mercado;100% ON;70,26% ON;47.456382363353;0.0;179551681.83;-174.36;0.2;2024.0;0.9151911726971262;0.33;1.24;0.104050035576686;31.72;1.0;;-0.1422919843461924;14.54;-0.87;0.125;2024.0;1.045710531255819;23.13;1.02;-0.3971291866028731;12.66;0.1889175328415122;1.5;0.2461010605114737;0.73;0.0617401215805559;-0.38;1.65;8556400000.0;796495000.0;7759910000.0;2555700000.0;5185410000.0
CPLE6;Copel;Energia Elétrica;Energia Elétrica;3.8;Nível 2;100% ON - 100% PN - 100% UNIT;57,50% ON - 55,72% PN - 56,50% Total;22.409723095264;111.0;133542912.67;15.09;1.0;;-0.0361110215017419;0.54;1.3;-0.1404965519251191;21.02;1.0;;-0.0224352918949516;13.52;9.07;1.0;;-0.0204424899567049;13.24;1.48;-0.0311788250013715;3.21;0.0555713620609326;0.41;0.0583932238192963;0.58;0.0260633194755353;-0.71;0.65;15140300000.0;5557890000.0;9582450000.0;13313700000.0;23253100000.0
SBSP3;Sabesp;Água e Saneamento;Água e Saneamento;3.7;Novo Mercado;100% ON;49,74% ON;26.840498660263;163.0;187860610.08;18.05;1.0;;0.0261547973364812;0.91;1.82;0.0411375368794346;35.05;1.0;;-0.0099815596682423;21.66;12.29;1.0;;-0.0121430890287054;13.3;1.0;0.0157091858658608;3.05;0.005281576570765;0.54;-0.0241814076025578;0.5;-0.0106964696853422;-1.04;0.64;19002900000.0;2975270000.0;16027600000.0;7120730000.0;29593900000.0
WEGE3;Weg;Máquinas e Equipamentos;Motores, Compressores e Outros;4.9;Novo Mercado;100% ON;35,37% ON;24.377277941704;252.0;180762494.13;27.71;1.0;;0.0026206317446131;4.58;8.54;-0.0723074704631706;31.56;1.0;;-0.0049499264211377;18.8;15.7;1.0;;0.0145600591836463;22.69;1.86;-0.0109749561488994;-0.48;0.0885638297872315;-0.18;0.0881220379146983;0.45;-0.0189308318264006;-14.76;0.18;2848570000.0;5723310000.0;-2874740000.0;20745900000.0;16123000000.0
CMIG4;Cemig;Energia Elétrica;Energia Elétrica;3.9;Nível 1;80% ON - 0% PN;5,91% ON - 77,12% PN - 53,31% Total;24.259535297301;121.0;133481479.88;3.75;1.0;;-0.0448954006246458;0.45;1.03;-0.0247411395447481;24.73;1.0;;-0.0646942975549574;21.11;18.52;1.0;;-0.0344055283827928;4.68;1.3;0.0215605749486642;1.04;-0.0324063033740432;0.32;-0.0824954969706832;0.56;-0.007807448209795;-0.59;0.5;12105900000.0;4168070000.0;7937840000.0;13919400000.0;24427800000.0
BBSE3;BB Seguridade;Previdência e Seguros;Seguradoras;4.5;Novo Mercado;100% ON;33,59% ON;18.86847292611;203.0;144046576.29;8.94;1.0;;0.0542215162645982;4.22;6.42;0.0219002116574917;;;;;;;;;;7.87;1.61;-0.0326155794806749;;;;;0.34;0.0336159017831012;-5.86;;0.0;0.0;0.0;0.0;10663200000.0
MRVE3;MRV Engenharia;Construção Civil;Incorporações;2.3;Novo Mercado;100% ON;62,65% ON;55.763399402893;279.0;196643031.17;-16.52;0.7857142857142857;2024.0;-0.5711053113807696;0.18;0.62;0.0286795127841883;21.73;1.0;;-0.0312812004463519;1.16;-3.61;0.8235294117647058;2024.0;-8.325892857129462;135.36;1.99;-0.0246411440700559;83.82;0.0841646466529877;1.01;0.055435018442175;0.68;0.0206620065789484;-0.32;1.12;7697060000.0;740097000.0;6956960000.0;10713300000.0;6862600000.0
EMBR3;Embraer;Material de Transporte;Material Aeronáutico e de Defesa;2.9;Novo Mercado;100% ON;73,67% ON;31.454767344362;110.0;119147788.96;-406.11;0.5;2024.0;0.1247975936427021;0.32;1.3;0.0347853690797497;18.0;1.0;;-0.0238260820926849;4.64;-0.15;0.5625;2024.0;0.1347979145314355;18.52;1.65;-0.01821492150834;5.16;0.0745021855269374;0.5;0.1010300550303553;0.73;0.0073428366321415;-0.73;1.12;14344300000.0;7923370000.0;6420940000.0;29537300000.0;12757400000.0
ASAI3;Assaí;Comércio e Distribuição;Alimentos;4.0;Novo Mercado;100% ON;78,41% ON;45.570980876521;106.0;152330604.0;19.36;1.0;;-0.2740451360862866;0.44;4.23;0.1103278162557062;16.45;1.0;;-0.0043299327614191;5.04;1.53;1.0;;-0.4044596912522101;8.95;0.79;-0.0395252225519306;3.1;0.0717075456959983;2.24;0.0704399999999978;0.9;0.0239876986160951;-0.65;3.26;14094000000.0;4417000000.0;9677000000.0;13215000000.0;4325000000.0
RADL3;RaiaDrogasil;Comércio e Distribuição;Medicamentos e Outros Produtos;4.8;Novo Mercado;100% ON;74,06% ON;22.837566959615;101.0;183505620.92;39.54;1.0;;0.0165280181982201;2.2;7.46;-0.1364748604806364;29.98;1.0;;0.0131412874006966;6.28;3.28;1.0;;-0.0091694707861736;21.91;1.47;-0.0409898013595362;1.2;0.1195248584015333;0.43;0.1004243281471102;0.7;0.0370710784313685;-5.29;0.54;3104470000.0;619524000.0;2484940000.0;11320800000.0;5721820000.0
NTCO3;Natura&Co;Produtos de Uso Pessoal e de Limpeza;Produtos de Uso Pessoal;1.8;Novo Mercado;100% ON;50,94% ON;46.512908439723;161.0;145281206.83;4.75;0.6666666666666666;2022.0;0.2550448438728117;0.45;0.8;0.1202359900934237;64.98;1.0;;-0.0051468812337308;-0.93;14.39;0.8823529411764706;2022.0;-0.3766168439206931;-71.68;1.82;-0.0039866640794512;1.84;-0.0122014091768327;-0.02;-0.0048555533866866;0.45;-0.0129472693032011;-0.68;0.22;6210900000.0;6773350000.0;-562448000.0;17463100000.0;28029100000.0
JBSS3;JBS;Alimentos Processados;Carnes e Derivados;3.5;Novo Mercado;100% ON;30,36% ON;31.691290910969;188.0;118663037.67;42.17;0.9285714285714286;2011.0;0.0813838186666666;0.24;1.21;0.0574531832763578;-5.62;0.8823529411764706;2024.0;-0.0962842340240992;-5.15;0.33;0.8823529411764706;2011.0;0.0592389172224545;-7.07;1.7;-0.003981210021322;-4.33;0.5580897956454824;1.92;0.0417609166011068;0.79;0.0197070731126451;-0.4;2.58;108114000000.0;27725100000.0;80388600000.0;86249200000.0;41972500000.0
UGPA3;Ultrapar;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;3.7;Novo Mercado;100% ON;54,88% ON;28.676313423053;142.0;133982843.17;14.35;1.0;;-0.0214770328838773;0.85;2.44;-0.0005190288897725;6.77;1.0;;-0.0174972348531418;3.25;1.68;1.0;;-0.0215530189245987;9.24;1.81;-0.0037459994180972;1.83;0.0381375528541199;0.6;0.0349666262135897;0.64;0.0116717920044724;-1.69;1.1;13909800000.0;6246320000.0;7663510000.0;18039100000.0;12701500000.0
ENGI11;Energisa;Energia Elétrica;Energia Elétrica;3.4;Nível 2;100% ON - 100% PN - 100% UNIT;22,39% ON - 57,05% PN - 43,44% Total;27.547101222877;62.0;174582678.42;13.72;1.0;;0.0731967961638488;0.35;1.92;0.0681994803020864;27.18;1.0;;-0.0278785303446535;21.15;6.23;1.0;;-0.0431043234854802;8.47;0.98;-0.0164673046251998;4.44;0.011660819765523;2.11;0.0307523405812624;0.77;0.0107054673721345;-0.46;2.58;31039100000.0;5586730000.0;25452300000.0;15282500000.0;12045000000.0
CYRE3;Cyrela Realty;Construção Civil;Incorporações;3.5;Novo Mercado;100% ON;56,50% ON;37.952703368541;145.0;126078189.92;9.97;0.8571428571428571;2018.0;0.0476761784161416;0.53;1.16;0.0282263052349729;32.09;1.0;;-0.0039457438565768;17.55;15.25;0.8823529411764706;2018.0;0.0277596401494533;10.9;2.93;0.0210148761359381;2.19;0.0187747440973156;0.29;-0.1463990554899613;0.5;-0.0228919631093574;-1.09;0.63;4926020000.0;2652030000.0;2273990000.0;8804030000.0;7782360000.0
ARZZ3;Arezzo;Comércio;Tecidos, Vestuário e Calçados;4.7;Novo Mercado;100% ON;54,88% ON;43.834218663149;122.0;177545937.54;18.02;1.0;;0.0627202814826819;1.23;2.4;0.0745471031594893;53.6;1.0;;0.0176344014784839;11.5;8.13;1.0;;-0.0363045290358405;13.64;1.23;-0.1075043809916435;0.82;0.2177400237061051;0.16;0.3184659090908226;0.48;0.0226331594752686;-2.35;0.38;1092500000.0;643566000.0;448935000.0;2683760000.0;2891400000.0
BRFS3;BRF;Alimentos Processados;Carnes e Derivados;2.5;Novo Mercado;100% ON;31,51% ON;58.789280658364;246.0;113108871.75;-6.51;0.5714285714285714;2024.0;0.1427231594670259;0.41;1.7;-0.0978435042593091;14.97;1.0;;-0.0368822950959797;-0.74;-6.84;0.625;2024.0;0.1328100263852427;-87.15;1.29;-0.027320168144257;-27.2;0.1094085970436025;0.77;0.0523376159885913;0.75;0.0267847927059978;-0.78;1.58;22328800000.0;11410400000.0;10918500000.0;28535400000.0;14121800000.0
RDOR3;Rede D'Or;Serv.Méd.Hospit. Análises e Diagnósticos;Serv.Méd.Hospit. Análises e Diagnósticos;3.3;Novo Mercado;100% ON;24,93% ON;39.664026671313;99.0;94201470.46;35.77;1.0;;0.1265960875709895;0.64;2.68;0.0894190040068763;17.33;1.0;;-0.0784963390191256;10.55;4.21;1.0;;-0.2756036636136604;14.7;2.7;-0.1057780096517664;0.48;-1.6183889340931774;0.09;1.8538011695908865;0.75;-0.0033865505563611;-1.19;1.48;33678600000.0;31636200000.0;2042410000.0;44719300000.0;22773400000.0
CSAN3;Cosan;Petróleo, Gás e Biocombustíveis;Exploração, Refino e Distribuição;3.9;Novo Mercado;100% ON;63,73% ON;29.394765828044;156.0;114567341.0;-73.33;0.8571428571428571;2024.0;-0.1269148157764287;0.25;1.83;-0.082627136710136;26.67;1.0;;0.0190790297666252;30.14;-1.14;0.875;2024.0;-0.010708156366476;6.62;1.62;-0.039326562357026;3.85;0.0073011183794053;2.55;0.0559876384238842;0.65;0.0050482387255996;-0.31;3.37;62256700000.0;15081400000.0;47175300000.0;28130600000.0;18481500000.0
SOMA3;Grupo Soma;Comércio;Tecidos, Vestuário e Calçados;4.4;Novo Mercado;100% ON;46,71% ON;54.25973382965;147.0;125043794.54;19.85;0.8;2020.0;0.2139683421271667;0.56;0.79;0.123617821012931;56.57;1.0;;-0.025179237659677;8.12;5.86;0.875;2020.0;-0.0302663438256692;17.03;1.76;0.0237310093039693;2.72;0.0544199628351524;0.15;-2.875000000000133;0.29;-0.2775041050903283;-0.82;0.17;1329080000.0;175946000.0;1153130000.0;3359780000.0;7637750000.0
CIEL3;Cielo;Serviços Financeiros Diversos;Serviços Financeiros Diversos;3.6;Novo Mercado;100% ON;40,38% ON;35.902361234502;206.0;144814888.42;6.94;1.0;;1.7978178852144096;0.14;1.12;0.0064847622717378;46.49;1.0;;-0.073720582410643;32.18;18.27;1.0;;-0.2637957565628583;5.57;1.17;-0.0095149253731346;1.63;0.0646557829874772;0.46;0.0746335896203769;0.85;0.0138607167004729;-1.2;0.54;6414380000.0;858056000.0;5556320000.0;85746300000.0;11970700000.0
CSNA3;CSN;Siderurgia e Metalurgia;Siderurgia;2.8;Tradicional;80% ON;45,31% ON;40.001887394533;254.0;109549573.38;-25.83;0.5714285714285714;2024.0;0.0583119088053456;0.26;1.28;0.0613383474011266;25.98;1.0;;-0.0123473317765413;10.23;-1.98;0.625;2024.0;-0.1925858416670824;10.95;1.53;-0.1175503018556038;5.95;-0.0232097367676202;1.53;-0.0021425540941875;0.77;-0.0064913801406151;-0.4;2.45;43574200000.0;16447200000.0;27127000000.0;31712500000.0;17762500000.0
ALOS3;Allos;Exploração de Imóveis;Exploração de Imóveis;3.6;Novo Mercado;100% ON;70,59% ON;28.047620416843;112.0;108349284.04;4.5;1.0;;0.0205274372983352;0.5;0.96;-0.0089044760945828;96.37;1.0;;0.0034306285376135;264.05;140.12;1.0;;-0.0135495894826968;2.11;1.58;0.0289917634216478;-0.28;0.1032310226081962;-0.11;0.1518551236749206;0.43;0.0178683385579936;-0.56;;0.0;1636600000.0;-1636600000.0;2787630000.0;14703000000.0
ENEV3;Eneva;Energia Elétrica;Energia Elétrica;3.2;Novo Mercado;100% ON;36,53% ON;30.154516445523;47.0;75308959.5;60.51;0.6428571428571429;2016.0;0.1506992971386029;0.41;1.55;0.0061835177697295;35.96;0.8125;2013.0;0.0628224582700902;23.06;3.43;0.5625;2016.0;0.2567989603467435;16.22;1.18;0.0161172499884392;7.2;0.1117206883019279;1.24;-0.0905164815793991;0.69;-0.0150025866528701;-0.53;1.83;23712000000.0;7645860000.0;16066100000.0;11306900000.0;12943500000.0
TIMS3;TIM;Telecomunicações;Telecomunicações;3.9;Novo Mercado;100% ON;33,40% ON;21.330427158523;35.0;89920629.5;18.68;1.0;;-0.0724755644859049;0.77;1.67;0.0616372985330402;51.02;1.0;;0.0066029570663077;17.14;9.81;1.0;;0.0331613320256796;10.78;0.79;-0.0244841023425755;0.1;-0.5735995232421502;0.02;-0.0336265084884466;0.54;-0.0122767857142872;-0.95;0.19;4837070000.0;4446240000.0;390829000.0;10836800000.0;25574100000.0
TOTS3;Totvs;Programas e Serviços;Programas e Serviços;4.4;Novo Mercado;100% ON;67,66% ON;30.504030062301;65.0;83959709.25;25.6;1.0;;-0.0339201030438193;2.24;4.15;0.0192961595814307;70.36;1.0;;0.0035696109644811;17.31;18.09;1.0;;0.0085242621310663;24.99;2.97;0.0028096291825918;-1.84;0.1047886323268163;-0.29;0.1138447971781393;0.43;-0.0052377892030847;-3.99;0.36;1708900000.0;3056730000.0;-1347830000.0;3849920000.0;4712480000.0
VIVT3;Telefônica Brasil;Telecomunicações;Telecomunicações;4.3;Tradicional;80% ON - 0% PN;21,41% ON;19.462502485243;99.0;101165352.29;17.69;1.0;;-0.0887155548511534;0.72;1.24;-0.0360628765396466;42.85;1.0;;-0.0022596457938017;14.76;9.61;1.0;;-0.0262593578280249;13.27;0.92;-0.0093663765654842;1.76;0.0619204756190758;0.19;0.0433212996389931;0.42;-0.004900644468314;-0.86;0.26;17754400000.0;4556630000.0;13197800000.0;19401300000.0;69269900000.0
KLBN11;Klabin;Madeira e Papel;Papel e Celulose;4.2;Nível 2;100% ON - 100% PN - 100% UNIT;36,08% ON - 73,65% PN - 59,73% Total;22.243452656136;158.0;64735351.46;8.24;0.8571428571428571;2020.0;0.0351779481554748;0.46;2.13;-0.6715641851699308;39.1;1.0;;0.0129609183736434;24.14;15.48;0.875;2020.0;0.0226921435683506;9.93;2.16;0.0005334946650534;4.65;-0.6223531450356801;1.87;0.0576493638316426;0.74;0.0179354043826451;-0.62;2.57;28734800000.0;7853130000.0;20881700000.0;13576600000.0;11159900000.0
CRFB3;Carrefour;Comércio e Distribuição;Alimentos;3.4;Novo Mercado;100% ON;25,21% ON;47.111515667166;63.0;88489029.83;29.84;1.0;;-0.1341564577597968;0.26;1.16;0.0547473667157463;19.28;1.0;;-0.0074017948050089;4.13;0.7;1.0;;-0.0400195455656064;8.7;0.91;-0.0100877192982461;3.69;0.1297651135926325;0.85;0.1208156329651735;0.76;0.0088253573648251;-0.47;1.05;20773000000.0;3951000000.0;16822000000.0;38488000000.0;19775000000.0
GOAU4;Metalúrgica Gerdau;Siderurgia e Metalurgia;Siderurgia;4.1;Nível 1;100% ON - 100% PN;12,46% ON - 74,23% PN - 52,39% Total;26.652757719844;104.0;88731717.46;3.79;0.7857142857142857;2017.0;0.0991995363194744;0.13;0.58;-0.0822371999808242;17.5;1.0;;0.0208847429553933;16.6;3.8;0.8125;2017.0;0.0719591045960688;1.25;3.02;0.0031937648334261;0.38;0.6280729897735462;0.25;-0.1918760195758894;0.33;-0.0326091063669027;-0.23;0.64;11478100000.0;6979870000.0;4498200000.0;31899900000.0;17948100000.0
